Sentiment,Tweet
1,Gnight!!  Adisson for sale tomorrow!!  Myspace.com/adissonapparel   
1,@jeffkang sounds fun!  meet any famous bands?
1,@Astartiel i want that koala that you have to get by special order. i also have a large collection of stuffed lambs. 
1,@TheEngTeacher yes I believe I do. I am certain your hubby would know it more though 
1,"Any converts from Firefox to Flock?? If yes, why do you prefer it? - thanks "
1,@camille0684 omg i found you!!!!!!!!!!!!!!! yay i had no idea there were so many amaris's in the world 
1,@AriesGirl40 Your cousin was a yankee? Eww... he's gross 
1,Valerie Deiss is enjoying the bright sides of life &lt;3 breakfast with him and a barbecue this afternoon  Sum.. http://tinyurl.com/cs8mhz
1,Being The SweetHeart That I Am! 
1,@G_Ha Well done you little brainiac! Can't do this wkend so after work during a week day next week sounds good 
1,@xAlisa I know!!! I can't wait to meet your rock star bubba  Going to be soooo spoilt!
1,"Phew... have been away from Twitter for a few days, snowed under with work... what did I miss? "
1,"Watching a movie: The Incredible Hulk Returns, 1988. If you would like to watch with me, please bring some pop corn with ya? "
1,@brandon_wirtz how long and what degree of difficulty would it take for one to become top search result for &quot;china expert&quot;  heh.
1,In Leicester (again) for my driving test. Wish me luck 
1,"@Bondwalker I know, I'm SO excited about it!! AND Red Dwarf this weekend too!! "
1,'s car trade in plan didn't work out 2day. Laser's now @ auto wrecker's 4 repairs so she can do lots of test driving ... &amp; bargaining!!! 
1,"@thejester100 i AM a girl!!! But I've had no luck with guys, so maybe the email's a hint that I need to change my target audience "
1,Just woke up...need to walk the dog...an go to the store and buy some breakfast. I hope I the vinyls I ordered today! 
1,@BustaBusta the ting tings suck! 
1,@poppy_dog LOL no prob. I'm bilingual  I can bark English. How r you today??
1,@DHughesy Thanks 
1,@showbiz_cousin 
1,@mileycyrus me and my friends have been up for an hour to get in line at gma today  say hi to us haha
1,Classic rock 1  Used to love this song so much� ? http://blip.fm/~3x9l5
1,"life is already a blessing, but you never know when it's about to get even more blessed! keep your heads up  goodnight twitter world!"
1,V makes everything better. 
1,@rom LOL. Touch�  But what about us plain ones?
1,"@marcooth I agree. It's why I have Twix Tuesdays: dunk a Twix in a cup of tea, until it's a bit melted. Makes the day slighty better "
1,My new desk mascot  http://twitpic.com/2y6nt
1,igoogle twitter for the win! Thanks @willhowells 
1,"@diablocody do not call the fail whale, if don't acknowledge its existence it wont appear "
1,@randomgal - depends on if you like twitter or not 
1,"@piktor, very true my friend. Anyone who knows me will tell you I'm ALL about quality...to a fault sometimes! Still fun to reach 1000. "
1,@mileycyrus now i think its definitely a nap 
1,@kiyastars  yeah those are the best 
1,Downloading Hannah Montana music to make me happy  It's how i pass my the time.
1,"@Mauigina no probs, i am glad you appreciate the content that i am providing  it means alot"
1,@Asi_Sharabi was the coffee that strong? 
1,@fubar69 I heard being a hooker pays well... 
1,nice! mitter gives growl-like updates. 
1,i'm up...have to clean my room and will bake some cake for tomorrow  in 13 1/2 hours its my b-day hehe
1,"@kazeemmusic Love the Mario song, and thanks for ur nice words  And yeah i hate the eminem track!"
1,@aheartofstars well it definitely did that I do agree with you there.  im okay now though 
1,@jadmalala: thanks.  short na nga patience ko tapos dadagdag pa yung summer heat. just wanted to explode kanina.
1,Liked &quot;just watched the first episode of kyoto animations &quot;k-on&quot;. good animation and moe-overkill  good fun!&quot; [pic] http://ff.im/1XyqC
1,Funny Courtroom Quotations  http://rinkworks.com/said/courtroom.shtml
1,"@mrsdarwin if you put an @ in front of my name, it'll always get to me "
1,@fossiloflife boy... online-ish... 
1,Will not be going to Nottingham today so no book browsing. boo. Had lovely delicious dream though so will console myself with that 
1,"BTW- if you're sick, I found the best medicine!  http://www.youtube.com/watch?v=1wg_L0wGTyA"
1,@Stephaneeey anytime anyplace huh?. wooooorrrddd!! 
1,@clashcityrocker now there was I thinking it was just a more upmarket  T3.   but seriously great to see a new mag launch at time like this
1,YAY it works! 
1,"@JennaMadison hey what about the girls? LOL http://www.writerobinson.com would LOVE a stumble or two!  LOL .... just butting in, sorry! "
1,@chantelYO ohh sarcasm. im proud.  for a min there i was worried. and no its not bad. she likes rupert not an australian guy.
1,@boswellian You have to be very carefull then with the charismatic PM. Personally both are not doing anithing for me 
1,Woohoo! Its been a very long time since ivent goneback here in China. Aww. I miss Korea tuloy. I miss my fambam esp my cousins. Lmao. 
1,@MotionX Great -  I look forward to trying out the new features 
1,"@pantone801 Subiaco! It's the fact I have skin tight jeans, a large white shirt and a black ribbon bow! It happens a lot, no big deal "
1,About 1/2 an hour before I bring the program to an end ... Got a little something for you.  http://www.wlrn.org
1,@tinypurplefish Cheer up..Its going to rain later! 
1,"watching castle, ahaha its good "
1,Hey! Just having breakfast. Chocolate chip weetabix minis and a hot-cross bun - topped off with pure orange juice  !
1,@guardian_renata  yes it is 
1,Done booking up flights to head bak home 
1,@holyschmoke You don't look old anyway - it's the smile that does it 
1,@SexySubKaylee doin great! and u gurl? 
1,Worked today. Like every other day of my life. But its was ok today  So now im watching the game. highly recommended. fantastic movie.
1,"@disciplex The coffee machine is in the kitchen, just to the left of the sink "
1,@blackberryman Sounds like you have a story to share about your blackberry too? Please do! 
1,"@lexaah if by demanding, you mean simple? then yes. yes, they are "
1,Some days you just can't help thinking about those people you don't see any more and asking yourself...wondering &amp; hoping they are well. 
1,@Lady_Twitster Hehe I should have known you would come up with something like that  doesn't feel like trapped wind
1,@Adium is now on twitter. 
1,@Azlemed thats good 
1,@JenGregory yea love radio 1 in the morning! how r u? yeah looking forward to tomorrow too  x
1,@Airrun It is fun thats how I get to meet all these entertainers 
1,"@herbpayne oh yikes, that was what we worked out! I'll sort a list of references for you "
1,"just returned from BNI - KB great job  - but now removing axe from back, 1 member I think hates me"
1,Hm maybe if I turn off the sound Dawaun 
1,@chregu So its blowing budget day? 
1,"@nicolerichie omg, yes. summer vacation! they're so old school "
1,@Adrianna @TofferNelson Thank you so much for Retweet  you guys Rock! 
1,@DazzleMeThis Nawww. Im glad i can make you smile. Like this &gt;&gt;    hehehehehe. Do you have a bf? He'd be a lucky guy i reckon!
1,New Canteen / cafeteria meaning the management has changed.. 
1,@Zikes @zachriel @brokenboulevard Stop spamming my twitter damnit! And have a nice time at ikea 
1,Glad to see I'm back 
1,Listening to music. Talking to the bestie. &amp;Making plans to see the HM movie this Friday 
1,"@RacingHippo lmao, they do have some rather impressive examples "
1,good night miley!!! &lt;3 you will see sofie soon! 
1,@ElspethMurray I don't know what Chicago debrief is but it sounds interesting 
1,"@mahafreed oh surely! snooty, rude, blah. and this is experience speaking! "
1,mmmm!! peach gummy!! 
1,@OfficialPRofOZ heya girl 
1,@kevinrose - I'm in it   But I haven't seen it yet!!
1,bye  hope ur having fun with her though
1,@billgates It has to be 'Ultimate' 
1,"Had a great swim this morning, apart from nearly being swam straight into at top speed, and having to dive into the next lane "
1,work break yayyyyyyy vanilla coke and sour skittles... the only way to go 
1,Happy days. Summer is here   http://twitpic.com/2y6p2
1,I could do with some chocolate milk 
1,Just realised I haven't Tweeted for four days. Hello 
1,Watching Neighbours 
1,@Irish_Siobhan yes you do 
1,"@sonialexandra The concept of truth is irrelevant to survival, but the truth is whatever works is regarded as truth. "
1,@mehulved nope...from trauma to the thorax 
1,most wanted  by alan braxe and fred falke makes everything better. and i wasn't even feeling bad 
1,@lilyroseallen I wished you would've signed my CD tonight. Thanks for talking to us for a bit outside the window. Greaaat show 
1,@JourneyJuju That's a clear signal urging you to stay! You of all people should get that. 
1,"@rustyrockets Hell yes, do it. If the scummy cunts at the daily mail can do it to you then you can do it to out MPs. Fo Sho "
1,@TonyaTko I see you escaped the evil step mom 
1,@jmcdermott_ie @johnnypez might have a few tips for you if you ask nicely 
1,Will Chidambaram ask for other shoe? Already he got one. 
1,@dajbelshaw Yep! That's the one � I ran out of characters  I paid for the Pro version to get export to pdf/html manuals. It's Windows too
1,@mileycyrus http://twitpic.com/2y606 - gosh! that's one adorable little dog. i can't sleep without my dog too 
1,@dian_yach Can't wait too Dee.... 
1,@corecases you saw I have your cases in my collection too 
1,"@tayswift love your songs, hope you'll perform in Belgium in the near future "
1,"last day of work before the passover vacation, can't wait! Gonna focus on my blog and improve it as much as possible "
1,@wisequeen most excellent in every way 
1,"@rolytaylor Ideally as a player, but listening OK. Nielsen wrote 6 so sandwich well. "
1,im happy because im going out 2 c my lil cuzons    is it right 2 feel like tht ?
1,"At TC Beach Online(Kuantan(Malaysia)Macdonald's), Just Register Twitter ! Hello All The Twitter's !!! "
1,is very proud of  Jeremy who just graduated to a full yellow belt in Karate 
1,I just understand why some places are to be called &quot;home&quot; 
1,"Bonjour Twitter... I'm going to buy the MacHeist Bundle...  designing a eshop again today, going to be expert in that!"
1,"@tmofee I was going to say the same thing! having fun at dinner, I know I will be "
1,"@rachellondon Lol, I llove the song 'I'm Blue' "
1,enjoying Martin Dougiamas' keynote of Moodle Moot UK 09  &quot;who here is tweeting at the moment?&quot; #mmuk09
1,@valxx http://twitpic.com/2w1uj - And the artwork's by Billy from the Chronicles album - awesome 
1,Morning Twitters  How Is Every One On This Sunny / Cold Day In England
1,booked my hair appointment 
1,"That's me and me friend. And I'm not drunk, just very tired  http://tinyurl.com/d5ymu2"
1,"finally calm, and ready for bed  ...all positive thoughts for the rest of the day!"
1,am worried about my poorly looking puppy 
1,"@doctorquincy - 3 yrs of trying open didnt work after 20yrs of monogomy. Maybe if that is the basis from the start, who knows....... "
1,late night quinn matches with @zadr and @simX. 
1,http://twitpic.com/2y6rn - Dinner was yummo tonight!H/made tuna patties and Mediterranean salad! @mister_soft this ones for you 
1,Is a cracking sunny morning in belfast it 
1,@FranzFangirl YAY!  Now tell me what games you get and we can arrange some Wii dates.  
1,G'm ya'll! Tired tis' morn. Runnin round cleanin &amp; DYIing like a headless chicken!Hubby &amp; I did a brilliant job on our new bathroom floor 
1,@chrismdp to be fair at any other company it would be the Juniors first job to know where the coffee machine is. I &lt;3 Eden! 
1,@zappy_ro welcome to the club 
1,Mmmm... self-inflicted sleep deprivation. Came up with a fun card idea though. 
1,"@aussie_ali will do, brolly a problem, in Syd "
1,1 day hopefully 
1,@JasonPMcRussell I used to think that as well...honestly it has been fairly easy to use. But I'm a coder and I like working on the shell 
1,"@epi_longo yes, my thesis is named after that book "
1,jammin to the pod all day and night 
1,is off to london today... swiss cottage to be precise!  x
1,@jackiemcghee Hmm. They want to capture ALL my internet activity. I hope they have a LOT of storage space. 
1,"@Veekalvsjbx3 Hah, nothing beats our conversations.  Wow."
1,EEEEEWWWWWW to say the least! i rest my case. Gnite 
1,@shruticute LOL... he's new... and he's a prankster...  trying to name a character i am trying to create...
1,@chriismaytee well facebook is a cunt and it is soooooooooooo boring :Z i could go to sleep 
1,goodtimes with @brootalbrin @cameronlovesbbw &amp; nemo!    ---goodnight. oh and... DONT U EVER FUCKIN HIT ME UP FOR MONEY EVER AGAIN! lol
1,@feelshorrible still love u though don't be mad 
1,@piriyah blog on your website 
1,@LucasBlack Well it made me LMAO and that's good going for me first thing in a morning 
1,@djg1 @joerearden @xlad @kupkakeinator @Chisstwitt @maxiec @smartiej LOL it is the weather that is windy not me 
1,@diablocody No fail whale means you have a steady internet connection. Be proud to have never seen it 
1,surfing 
1,addicting sites.. addicting shite 
1,"@LeezeArray Morning, miss! "
1,@jerichoK ex bf's grandpa. but we're cool. he's married now with a son 
1,Rock the bells launch party tomorrow! Exciited 
1,"@jerrycchen hehehe! Good morning, it's night here, time for me to chill out and relax "
1,@iambluecube Yep - its not Random - its a character counter  To be fair the site is well overdue a redesign - its just finding time!
1,"Ahhh all fresh and clean now  Plenty of time to have a nice refreshing coffee before going to sign on to the dole, then come back n admin"
1,I put my blackberry on 2g and its working perfectly 
1,"@T_Sila Lol, &quot;plug and chug&quot;? Sounds like a night out more than math "
1,"@chrismdp Hi chris, nice to see another british ror developer "
1,"@HappyBob Right now, anyone's good. What I'm most interested in is trying out my research method, not getting useful results. "
1,photography exam tomorrow. 2 people in my class.. me inclusive. why the fuck study? haha. all i can come is first of second.  ha.
1,We made @mathys think  Cool guy!  http://mobypicture.com/?sm516w
1,@ordell we believe an email has been sent to you? 
1,@JennaMadison btw thanks for the recommend to @SexySubKaylee you both rock! 
1,time for bed. lots to do the rest of this week. photo shoot this weekend. fun fun fun. 
1,i will fail chem test tomorrow. meh atleast i don't have to go to weights anymore 
1,@Ed_Westwick Hey Ed  How's it going?
1,"@mrBallistic Very true. Lack of Adobe Apps = focus. Depends on what you do, though. Browser alone could be a distraction "
1,Wahhey! Going on a Roadtrip to Nottingham. Lol. Visiting Julie &amp; My Nana and Grandad. 
1,"My Report Was: English: B-, Modern History: A-, Geography: B, Maths B: B-, Accounting: A and IPT: A      "
1,Just recorded an awesome new demo  Peep it! http://tinyurl.com/cd2qc8
1,@christopherbieg GO FOR IT!!! Singapore's great! 
1,@jharsem Nice that you''ve changed your avatar so we know what you look like 
1,@sloanelawdog Morning - I'm well thanks - damn those irregular sleep patterns 
1,@brampitoyo Yup! I'm a devotee of the regular plus  just spicy enough to burn my fragile tongue while still tasting flavor.
1,@quantie Cream Cafe &amp; Bar Thurs 10:30 communal office out of office working 
1,@Maggotron haha! we think it might have been a little old lady that lives 2 doors down. She must be more nimble than we though 
1,@una_avion2010 Let's go backpacking with him.. 
1,"@LBugnion by the way, saying yes to 2 girls while you are on the flight to visit your gf would be kinda wrong don't you think "
1,@bradiewebbstack i love the smell of rain  how are u ? xox
1,"Just chillin, Watermelon is probz ma fav "
1,yayayayay. I get to not work friday and actually go to my grandparents 
1,@cesgcaffeine So cool!  Looooooooooooooove junk food 
1,"@levelboss jo, aber business days  also montag bis freitag..."
1,im at work waiting for the clock to strike 6 
1,@nexs007 @StephenDon24 I am confident my enforced break will give me freshness and desire that maybe lacking in other players 
1,@flyyoufools Not a problem at all ... 
1,@garyshort coming back to a nice sunny day mate 
1,@Veronica Ohh Welcome to London  ...
1,"@dokus go back to sleep, maybe it'll come back "
1,@web2asia -- great photos Georg! your serious Austrian dude image is a front. via @ajschokora's blog  http://is.gd/ra2r
1,@CrazyForSP hey whats up? thx for the follow!! 
1,@Boogaloo1 oh dear!!! now why would you want to do something as stupid as stay off the booze for a whole month 
1,@Julia_B I love kiwi fruit and porridge! Kiwi fruit on pancakes also surprisingly good 
1,@JoeMcIntyre finally u are here!Awesome!Hope u know how crazy this is-just ask Donnie &amp; Jon  Already looking forward to your tweets...
1,@veganza Congratulations! Wishing you a speedy recovery and the joy of baby iron-clasp-ed grip on your pinkie finger 
1,chatting with my friends in YM!!!! 
1,voting for short stack on hot 30 
1,@philbolsta nice to see someone in the TC is up with me 
1,Blahh Work til 2:30........I hate waking up at 3am that makes for a long day!!!!! but hopefully TacoBell later today yumo 
1,@THEREALMISCHA i'm really glad i'm now following the real mischa 
1,"I had a blast at the Lily Allen show tonight.  @lilyroseallen, you are awesome! "
1,Fame Can Change People. Lets Get One Thing Straight  There is No Reason To Change. (GET IT) 
1,@Shiggity1 LATE LATE LATE!! how could you let yourself fall behind on House MD? 
1,@katied09 I sold it to a mad on cycling 15 year old little girl  warmed  My cockles it did =-)
1,Planning to renovate small bathroom. leaning towards &quot;subway&quot; style tiles on the tub surround (white) Going for the 1930's look 
1,"@AlmaLaCubana Nah, his wife said, if he behaves, she'd buy him a churro. haha Sounds pretty good, right about now. "
1,"me and joy, mostly joy, just made a family tree - only one side of the family. check it out on my myspace if you have me as a friend! "
1,FREE SHIPPING TUESDAY! Enter in code &quot;07raus09&quot; (without quotes) at checkout for free shipping 
1,Post-midnight beach run 
1,cant wait to do ma hair 
1,@MyAppleStuff hehe have to confess i too didn't read it that way 
1,It's nearly easter!!! yay!!! mmm chocolate 
1,Gooodnight nashville. House hunting tomorrow...any help... Helps. 
1,"Welcome back to Serge, Twitter  Portlets are now properly recognized with Pluto 2 and Websphere, more testing needed"
1,"@CarrieGee Toronto, eh? If you see a 5'2&quot; goddess named Amy  Jo Johnson running around there, tell her I say hello.  "
1,@xxneonninjaxx wooooo you finally have a picture! 
1,@heidiheartshugs About time. Thanks in advance 
1,Maria says Paul is our hero after jumping our car at the hospital so we could take our baby home!  Then he disappeared like Superman 
1,@patphelan As the Merovingian (sp?) would say ... cause and effect   (I also passionately hate airports)
1,@jupin2 tak at to prezijes! 
1,@allenjesson Ok I'm convinced you are a twitter expert...I was going with a rockin robin fanatic theory...but this one works too  Thanks!
1,"is loving the sunshine, loving having slept, loving life in general "
1,@mandyyjirouxx http://twitpic.com/2y6t7 - you two are gorgeous 
1,Good morning everyone! 
1,"Just got home from @henrychen's night shoot workshop, good times in Long Beach! "
1,"Morning off, being lazy "
1,Cover of Womanizer is going online today at 4pm on MySpace  get ready for the best cover song of your life! Lol xx
1,"@m_ariii alright, now we're talking! "
1,"@msmoss Haha yes that's me, for my sins "
1,"good morning, good morning, how is the world with you? good morning, good morning to youuuuu! "
1,OH MY GOD TOO MANY CHARACTERS   
1,@disciplex 
1,humid in qld. decided i want a whole new wardrobe today  finally deciding on what i want to do for my 16th ...
1,In the UK? Got a BlackBerry? 2mths FREE SpinVox Voicemail right here!  http://spinvox.com/bb
1,"Joey uh oh, CS4 said &quot;excuse the interruption but... JUST WHAT THE HELL DO YOU THINK YOU'RE DOING!?&quot; (paraphrased) oopsie!  (keygenkeyg.."
1,"@chummy828 haha, andami nu pala there  coolness!"
1,"He abolished taxes for doctors, teachers, priests and educational institutions! (emphasis added) An enlightened warlord? "
1,"@yamstersg Yes, then the world will finally know what is going on withing the Scottish #bus network!  "
1,@makemineamac feels great  thankyou 
1,"@AdamSpiel I am working on http://www.mobipowerpacks.com this week, we have radio adverts to make and magazine adverts to prepare "
1,the duel: road rules/ real world challenge looks goooooood 
1,@Cole_Sprouse Yoo  You should follow me. And  come to England!  xo
1,@MakeupTalk http://www.stabmag.com/littleweeds/the-littleweeds/Kim-Andison  vote for me plz 
1,theyre baaaaack 
1,just went for i drive around pretty pro hahawell i like to think so. im really tired right now. going shopping tomorrow  yay
1,@michaelgrainger lmao! I understand bro...trust me 
1,"my 2nd year in Heart of God church! Just finished a series of sms and conference, tired but happy things are moving "
1,@atebits Can't sleep! Still waiting for tweetie on mac 
1,@KikiValdes Never worry what others think. Is that okay with you? 
1,@johnquin Morning! You back to your old self? LOL 
1,is playingggg restaurant city 
1,not liking the idea of school all day :/ but hopefully after i'll be able to work out then GO OUT 
1,@Debblues that pic was taken when I found out the entire night of presentations was going to be in Hebrew!  #videoTLV
1,"@djlittle  Sorry my twitter is slow today so have already drank both! Otherwise you could have had one, honest!"
1,@lsfashionista I was checking out your website and realized we both have Elan Extreme Magazine in common. 
1,@mieranadhirah hi sweety you also here  
1,"@lauramumford haha, don't worry my twitter friend, no 1 knows what they are doing at first "
1,"Salam Sami, Good luck. The best wishes for you  ws Esma"
1,"@Schofe Generic, girly, girly, generic, girly, girly and grisly. "
1,"@joannazuniga: oh i think you mentioned this cousin na before.  (i think).  anyway, let me know which scene so i can look for him too. "
1,about to lay in bed searching on the new blackberry 
1,"@DJEDSKI Great, then I'll be sure to come over and say hello. "
1,@lilyroseallen that's hotel tv's for ya 
1,that was fun last night  too bad i gotta work now.. need more sleep for tonight's concert
1,"@DTPHULP  lol, me too....    You do know that the sound of your voice is great ?  We only need to do some euh fine-tuning... "
1,@everyone morning 
1,"@remainamystery I think I already did  Cardiff, here I come "
1,Going to see Rob Brydon in October  yay!
1,Got the tube at peak hour &amp; got a seat?! wooh! Stupidly/dilariously happy at that... how sad lol 
1,The new FriendFeed UI is actually manageable at 2:30AM  http://ff.im/1Y2z6
1,"@megelder it has to be done one day, so I better start early "
1,"@Schofe I hope when you cover twitter you'll do how the press are trying to hound celebs for their twitterings, re@Wossy &amp; @rustyrockets "
1,Sweet! Its begun  Breaking News: the world is going to end aha oh shit lol
1,@kisswithatear lols  scared are we?
1,Proofing husband's hilarious article about &quot;Running a business out of it&quot; .... Dang he's funny  #business
1,@jagusti Welcome back to sunnny Sheffield 
1,http://twitpic.com/2y6w6 - forgot to say I painted my nails this crazy green today and they look um odd. 
1,@crazytwism haha ^^ maybe they'll add the &quot;throw shoes&quot; competition in the Parlament - I wonder who'll win 
1,"@emotionalpedant Thanks EP. For a man at home alone, Blip is a godsend. Mwah "
1,@quriouszee i love white horses. 
1,just got home aftre a night with justine 
1,"have you noticed that &quot;goodnight&quot; is trending topic now .. my working day started few hours ago, waiting for good morning "
1,@DonnaFox oooo that's a good name for an 'exercise' haha. I'll elaborate next time 
1,@sermoa http://ykyat.com/~37mqt - First thing I turned off 
1,"@hankatplayer I'm a bit late in replying but hey :p The Matrix trilogy (�4 for all three, go me!) and Fight Club. "
1,"@m_mekin One liners are very powerful, twitter is a prime example "
1,Recovering (in work) after d Beat 102 103 wedding yest... Good craic 
1,@myfolia Just to let you know that you guys are doing a great job! 
1,@antwoordbiblio Perfecto! 
1,@chrismdp!! @disciplex!! Is this a morning shout-out? 
1,That sounds rather tragic. But good night all the same. 
1,@jerichoK i'm fine. thanks! 
1,"listening to Richard Hawley, Baby you're my light "
1,"Having a tweet day, so get ready for the updates "
1,@odo_snape_maven SO true.  tho Odo is plenty sexy just as he is. ;) &amp;i'm sure Nerys agrees. 
1,@OfficialPRofOZ I had to look twice at ur name lol at 1st it looked like Official Pro of OZ lol 
1,@Pussycat253 course it will be  you will look back and think &quot;I am glad I spent 9 hours a day in that room&quot; 
1,@kirisutegomen4 doing my best  Looking forward to the upcoming Aus shows.
1,@shaundiviney im having pizza tonight too  hehe.
1,@billgates home premium  but i still think it should be called just &quot;Home&quot;
1,Flutter Takes Twitter MicroBlogging To The Next Level http://twurl.nl/jxynqm  lol
1,@ankeshk that one was a serious/concerned tweet 
1, just happy.that's all i'm tweeting now
1,@Specialesumpen a good (very drunk) friend did exactly that at a party once ... It never ends 
1,"Okay, that last  tweet was a retweet from @MauiMichael -- got his name tied up to the the word Madness. Time to go to bed. G'night! "
1,@mensdomain People who actually live here! aha but i love it here 
1,@mihaim I'm under pressure now 
1,@kelsitesta ahh! I love you! I'm glad your out just chillin/relaxing you deserve it!. Give natty a big hug for me.  
1,"Here comes the sun, Do do do do, Her comes the sun, And I say... ...It's a glorious shorts day  Whupeee "
1,@RandomReTweet thanks for the (random) retweet!  
1,"Acabo de terminar de ver X-men Origins: Wolverine, Coraline &amp; The secret life of the bees &lt;3 nice mondaaay! "
1,Yes Manech...you stink of fish...get over it 
1,Still sick at home....flu...trying out several twitter desktop clients 
1,new york  http://www.youtube.com/watch?v=gvShC9X4tzQ
1,Photo: kml: You finally got a Tumblr  I bet I know who this is about. Does he still hate me? FOR JAS. Aw  http://tumblr.com/xdr1jtklx
1,@ruskin147 I have bought it as a one off at the moment to see what it is like  Wouldn't kick the gift subscription out of the mag rack!
1,@PicturePostcard search up Restaurant City application on facebook 
1,FTTN dumped!! 40bill going to a FTTH network 
1,Asked for Joburg advice by @robtheshep One word - Kevlar  #fb
1,@sillypucci   Yes and it won't be long before you are playing easter bunny too! It's so much fun Em.  Have you been well?
1,@varunsriram I am on air everyday and get sick of being appropriate.  so you are my outlet.  
1,I'm having a harry potter marothon! I'm such a dork! 
1,"@phillprice Very cool, I like it  http://tinyurl.com/cs93h4"
1,@JPLS I'm goin to see him in september 
1,Is on Twiiterr  yaay. I dont know how to use it though. :/
1,hurrah! finished the text content for my rose tutorial and now just have to piece it all together and make it look pretty 
1,"george lopez is keeping me awake, my final tweet until i wake up "
1,@SarahSaner Bit of morning crumpet? cue Sid James laugh 
1,@jojo_1003 i guess a Iphone? 
1,Just woke up 
1,"I should probably check to see what those missing lyrics were.  Incidentally, spam spam spam spam. "
1,"Ah pois � DogKiller, Big Brother is watching you hehe "
1,"Late-night west-coast meeting online. Things are going so, SO well. "
1,@lesley007  i just cant get enough lol ;)
1,"@paulewatts Gods, I'm not sure what's going on. I think I'll wait for the 50D replacement "
1,@Lesley_M If only you werent on the other side of the Ocean Hmmm I am looking for a job!  x
1,its a super foggy creepy night out.... im glad im safe in my bed 
1,Started my day right.. saw him smoking on the 2nd. Hot  pays to come to work early. haha!
1,"GUys, heard about any money saving tips that you want to share?  Feel free to tweet them my way!  "
1,Awesome ! my apple care and protection plan lasts untill end of april. Looks like they'll fix it all and I have nothing to pay for it 
1,The University of Pretoria is a great place to contract at 
1,@jashiu And stop this 'geek babble' 
1,@michaelgrainger lmao! you're on a roll 2nite bro!  hellyeah!
1,"Party - Demi Lovato - i really could use a party now, guys how bout end of term party "
1,Taking it slow today - still suffering from a lack of sleep. But as there's just a bit of patching today... *snore*  http://bit.ly/f5g3
1,breakfast done...shower done...time to get myself sorted for a day of essay writing! 
1,"I'm preparing to detox next wednesday, so more on fruits and veggies for me this week till next week "
1,time for bed  night twitters
1,"@TheGazzMan Yeah, if you like him, you'll like IL Divo! "
1,@taylorswift13 called her character abigail. we didn't even plan it hahahah 
1,"@Nessepes just put the @ and his name in the screen above , because you can't reply to him yet ! But he should get this  Lets hope , haha"
1,http://twitpic.com/2y6zo - Twitpic-ing my jacuzzi  LOVING that the weather is warm enough to go!
1,"@Jinxie_G Thank u i m feeling better today though and ur werwolf story was awesome, do u write a lot of scary stuff? i LOVE scary stuff! "
1,Twitter is a legacy app  http://www.youtube.com/watch?v=BeLZCy-_m3s
1,36 degrees... Springtime in Georgia!  Glad I didn't plant last weekend 
1,I'm just thumbing along!    
1,"@aliceverheij lol, thanks anyway! "
1,just baked cookies BY MYSELF!!! 
1,Happy 7 months to my Baby &amp; I! &lt;3   can't wait for dinner! Woots!
1,Morning people. I thought I'd make a start on the 32's. One down. 
1,"Harley says pls can he meet friendly dogs, less woof more wag "
1,Do my guess the song thing  http://member.mibba.com/13328/ @jessisahero @SirLoz
1,@katiepiatt Re; Car parking - I'm not sure your hat is working 
1,@b50 I am a print journo who wants to do TV someday 
1,@nexs007 sure I can manage the odd ps3 practice session too. Just cos I'm nice 
1,Ahhh Doctor who is so awesome!!! I got to see number 9 turn into number 10. The hot one 
1,I also just want to give acknowledgement to my dad &amp; half-siblings before I COMPLETELY leave. For them I'm completely grateful! 
1,@dellvink @rosiegarland Narr some of the @CTUB followers are not local but are interested in what goes on here 
1,woke up to sunshine today just makes me feel a whole lot happier 
1,Twitter is so great on my iPhone 
1,@foreverkid haha loveeeee  That'll be a mad show.
1,i got very excited last night when my uggs arrived 
1,"only a short day week for me this week, i was off yesterday and then i am off to Wales on Thurday night to do some long distance cycling "
1,@WakeUpCall1079 i listen to you guys every morning!  thanks for the great shows 
1,"@Brochner Well we do need people in here, so you're free to join us! It'll be great "
1,u don�t know? (me too) 
1,I'm off today... Yay!!! 
1,@shaundiviney Pizza is awesome 
1,"@gtvone I use a HP PhotoSmart Pro B9180, absolutely love it, especially the quality of B&amp;W's "
1,i feel like hot cross buns.   
1,Busy week! Met with an outreach worker today about doing group activities  Decided Im going to really push myself to recover from anxiety!
1,@robluketic http://twitpic.com/2y6z0 - So another person with twitterthumbitis eh? Med bills must be HUGE 
1,@artemisrex lol! you're so mean to @Isak! Only because you're jealous 
1,"just so YOU know, i feel like i just washed my soul today. "
1,@tommcfly Wooo Johnson's baby haha what all the great rockstars use  xx
1,waiting for home &amp; away to come on .   gotta love that shoooow 
1,watching cartoons 
1,is home and having dinner yummy fish fingers 
1,And So drunk that im all numb and tingly. Good thing I'm not a real nurse yet or I'd take that to be a sign of head injury. Lifes great! 
1,@nerimon Just watched all of your VEDA videos. Intro is yay 
1,@saud264 thanks for the replay .. let's give it a try then 
1,@mdbraber Depends on if you see a use for the applications 
1,@fraggierocks Long time no speak  When is baby frags due hun?
1,"Looking forward to spending the day with Adele, George and Max today "
1,"@xMileyCyrusx I'm watching hannah montana right now  haha, it's hilarious. and you are so talented! "
1,"@Dutchrudder Saddle up the buggy! lol How cute! Have a great day Steve &amp; take care, thinking of you  Tweet you later xx"
